account_id,english_name,dealer_code,year,month,monthly_value,yearly_value,Date 
6003DZ,Outlander PHEV,80475,2022,8,0,141129,01-08-2022
6003DZ,Outlander PHEV,80475,2022,8,0,13749,01-08-2022
6014DZ,Outlander PHEV,80475,2022,8,0,3,01-08-2022
6107DZ,Outlander PHEV,80475,2022,9,0,3,01-09-2022
6115DZ,Outlander PHEV,80475,2022,9,0,13749,01-09-2022
6115DZ,Outlander PHEV,80475,2022,9,0,141129,01-09-2022
8111D,Outlander PHEV,80475,2022,10,0,141129,01-10-2022
8111D,Outlander PHEV,80475,2022,10,0,13749,01-10-2022
8132D,Outlander PHEV,80475,2022,10,0,3,01-10-2022
8312D,Outlander PHEV,80475,2022,11,0,141129,01-11-2022
8312D,Outlander PHEV,80475,2022,11,0,13749,01-11-2022
8331D,Outlander PHEV,80475,2022,11,0,3,01-11-2022
8480D,Outlander PHEV,80475,2022,12,0,3,01-12-2022
8494D,Outlander PHEV,80475,2022,12,0,13749,01-12-2022
8494D,Outlander PHEV,80475,2022,12,0,141129,01-12-2022
0969P,Outside Services,80475,2022,1,3031,3031,01-01-2022
0969P,Outside Services,80475,2022,1,2429,2429,01-01-2022
0977P,Outside Services,80475,2022,1,9835,9835,01-01-2022
13000BD,Outside Services,80475,2022,2,1046,4077,01-02-2022
13000BD,Outside Services,80475,2022,2,494,2923,01-02-2022
14000CD,Outside Services,80475,2022,2,2781,12616,01-02-2022
20000D,Outside Services,80475,2022,3,1581,5658,01-03-2022
20000D,Outside Services,80475,2022,3,2412,5335,01-03-2022
2100CLD,Outside Services,80475,2022,3,5099,17715,01-03-2022
3282S,Outside Services,80475,2022,4,849,6184,01-04-2022
3341S,Outside Services,80475,2022,4,0,17715,01-04-2022
3506U,Outside Services,80475,2022,4,-525,5133,01-04-2022
395DU,Outside Services,80475,2022,5,795,5928,01-05-2022
395DU,Outside Services,80475,2022,5,526,6710,01-05-2022
395KU,Outside Services,80475,2022,5,2459,20174,01-05-2022
46000XG,Outside Services,80475,2022,6,689,6617,01-06-2022
46000XG,Outside Services,80475,2022,6,35,6745,01-06-2022
48000S,Outside Services,80475,2022,6,1952,22126,01-06-2022
50104SDZ,Outside Services,80475,2022,7,607,22733,01-07-2022
5011U,Outside Services,80475,2022,7,76,6821,01-07-2022
5011U,Outside Services,80475,2022,7,178,6795,01-07-2022
560P,Outside Services,80475,2022,8,-73,6722,01-08-2022
5710G,Outside Services,80475,2022,8,612,23345,01-08-2022
6003DZ,Outside Services,80475,2022,8,-18,6803,01-08-2022
6115DZ,Outside Services,80475,2022,9,579,7301,01-09-2022
6115DZ,Outside Services,80475,2022,9,18,6821,01-09-2022
6122DZ,Outside Services,80475,2022,9,1424,24769,01-09-2022
8100D,Outside Services,80475,2022,10,18453,43222,01-10-2022
8111D,Outside Services,80475,2022,10,3476,10297,01-10-2022
8111D,Outside Services,80475,2022,10,5502,12803,01-10-2022
8291D,Outside Services,80475,2022,11,7008,50230,01-11-2022
8312D,Outside Services,80475,2022,11,1983,12280,01-11-2022
8312D,Outside Services,80475,2022,11,2069,14872,01-11-2022
8453D,Outside Services,80475,2022,12,9236,59466,01-12-2022
8495D,Outside Services,80475,2022,12,2841,17713,01-12-2022
8495D,Outside Services,80475,2022,12,2336,14616,01-12-2022
0969P,Outside Services ,80475,2022,1,1288,1288,01-01-2022
0970P,Outside Services ,80475,2022,1,0,0,01-01-2022
0979P,Outside Services ,80475,2022,1,3087,3087,01-01-2022
13000BD,Outside Services ,80475,2022,2,290,1578,01-02-2022
13000BD,Outside Services ,80475,2022,2,0,0,01-02-2022
14000D,Outside Services ,80475,2022,2,951,4038,01-02-2022
20000D,Outside Services ,80475,2022,3,348,1926,01-03-2022
20000D,Outside Services ,80475,2022,3,0,0,01-03-2022
2100D,Outside Services ,80475,2022,3,758,4796,01-03-2022
3282S,Outside Services ,80475,2022,4,-186,1740,01-04-2022
3282S,Outside Services ,80475,2022,4,0,0,01-04-2022
3506U,Outside Services ,80475,2022,4,-138,4658,01-04-2022
395DU,Outside Services ,80475,2022,5,314,2054,01-05-2022
395DU,Outside Services ,80475,2022,5,0,0,01-05-2022
3960U,Outside Services ,80475,2022,5,824,5482,01-05-2022
46000XG,Outside Services ,80475,2022,6,295,2349,01-06-2022
46000XS,Outside Services ,80475,2022,6,0,0,01-06-2022
49000XS,Outside Services ,80475,2022,6,933,6415,01-06-2022
50110SD,Outside Services ,80475,2022,7,277,6692,01-07-2022
5011U,Outside Services ,80475,2022,7,0,0,01-07-2022
5011U,Outside Services ,80475,2022,7,76,2425,01-07-2022
560P,Outside Services ,80475,2022,8,-35,2390,01-08-2022
570TP,Outside Services ,80475,2022,8,738,7430,01-08-2022
6003DZ,Outside Services ,80475,2022,8,0,0,01-08-2022
6115DZ,Outside Services ,80475,2022,9,248,2638,01-09-2022
6116DZ,Outside Services ,80475,2022,9,0,0,01-09-2022
6124DZ,Outside Services ,80475,2022,9,579,8009,01-09-2022
8095D,Outside Services ,80475,2022,10,7117,15126,01-10-2022
8111D,Outside Services ,80475,2022,10,0,0,01-10-2022
8111D,Outside Services ,80475,2022,10,2358,4996,01-10-2022
8290D,Outside Services ,80475,2022,11,2069,17195,01-11-2022
8312D,Outside Services ,80475,2022,11,0,0,01-11-2022
8312D,Outside Services ,80475,2022,11,887,5883,01-11-2022
8455D,Outside Services ,80475,2022,12,2841,20036,01-12-2022
8495D,Outside Services ,80475,2022,12,1218,7101,01-12-2022
8495D,Outside Services ,80475,2022,12,0,0,01-12-2022
0970P,OVER 30 Day,80475,2022,1,0,0,01-01-2022
13000BD,OVER 30 Day,80475,2022,2,0,0,01-02-2022
20000D,OVER 30 Day,80475,2022,3,0,0,01-03-2022
3282S,OVER 30 Day,80475,2022,4,0,0,01-04-2022
395DU,OVER 30 Day,80475,2022,5,0,0,01-05-2022
46000XS,OVER 30 Day,80475,2022,6,0,0,01-06-2022
5011U,OVER 30 Day,80475,2022,7,0,0,01-07-2022
6003DZ,OVER 30 Day,80475,2022,8,0,0,01-08-2022
6116DZ,OVER 30 Day,80475,2022,9,0,0,01-09-2022
8111D,OVER 30 Day,80475,2022,10,0,0,01-10-2022
8312D,OVER 30 Day,80475,2022,11,0,0,01-11-2022
8495D,OVER 30 Day,80475,2022,12,0,0,01-12-2022
0970P,Over 30 days,80475,2022,1,0,0,01-01-2022
13000BD,Over 30 days,80475,2022,2,0,0,01-02-2022
20000D,Over 30 days,80475,2022,3,0,0,01-03-2022
3282S,Over 30 days,80475,2022,4,0,0,01-04-2022
395EU,Over 30 days,80475,2022,5,0,0,01-05-2022
46000XS,Over 30 days,80475,2022,6,0,0,01-06-2022
5011U,Over 30 days,80475,2022,7,0,0,01-07-2022
6003DZ,Over 30 days,80475,2022,8,0,0,01-08-2022
6116DZ,Over 30 days,80475,2022,9,0,0,01-09-2022
8111D,Over 30 days,80475,2022,10,0,0,01-10-2022
8312D,Over 30 days,80475,2022,11,0,0,01-11-2022
8495D,Over 30 days,80475,2022,12,0,0,01-12-2022
0970P,Over 45 days,80475,2022,1,0,0,01-01-2022
0970P,Over 45 days,80475,2022,1,0,0,01-01-2022
13000BD,Over 45 days,80475,2022,2,0,0,01-02-2022
13000BD,Over 45 days,80475,2022,2,0,0,01-02-2022
20000D,Over 45 days,80475,2022,3,0,0,01-03-2022
20000D,Over 45 days,80475,2022,3,0,0,01-03-2022
3282S,Over 45 days,80475,2022,4,0,0,01-04-2022
3282S,Over 45 days,80475,2022,4,0,0,01-04-2022
395EU,Over 45 days,80475,2022,5,0,0,01-05-2022
395EU,Over 45 days,80475,2022,5,0,0,01-05-2022
46000XS,Over 45 days,80475,2022,6,0,0,01-06-2022
46000XS,Over 45 days,80475,2022,6,0,0,01-06-2022
5011U,Over 45 days,80475,2022,7,0,0,01-07-2022
5011U,Over 45 days,80475,2022,7,0,0,01-07-2022
6003DZ,Over 45 days,80475,2022,8,0,0,01-08-2022
6003DZ,Over 45 days,80475,2022,8,0,0,01-08-2022
6116DZ,Over 45 days,80475,2022,9,0,0,01-09-2022
6116DZ,Over 45 days,80475,2022,9,0,0,01-09-2022
8111D,Over 45 days,80475,2022,10,0,0,01-10-2022
8111D,Over 45 days,80475,2022,10,0,0,01-10-2022
8312D,Over 45 days,80475,2022,11,0,0,01-11-2022
8312D,Over 45 days,80475,2022,11,0,0,01-11-2022
8495D,Over 45 days,80475,2022,12,0,0,01-12-2022
8495D,Over 45 days,80475,2022,12,0,0,01-12-2022
0970P,Over 90 Days,80475,2022,1,121617,121617,01-01-2022
0970P,Over 90 Days,80475,2022,1,522615,522615,01-01-2022
0991P,Over 90 Days,80475,2022,1,16,16,01-01-2022
0991P,Over 90 Days,80475,2022,1,15,15,01-01-2022
13000BD,Over 90 Days,80475,2022,2,121617,243234,01-02-2022
13000BD,Over 90 Days,80475,2022,2,522615,1045230,01-02-2022
1420RTU,Over 90 Days,80475,2022,2,16,32,01-02-2022
1420RTU,Over 90 Days,80475,2022,2,15,30,01-02-2022
20000D,Over 90 Days,80475,2022,3,180327,423561,01-03-2022
20000D,Over 90 Days,80475,2022,3,228468,1273698,01-03-2022
2210D,Over 90 Days,80475,2022,3,13,45,01-03-2022
2210D,Over 90 Days,80475,2022,3,18,48,01-03-2022
3282S,Over 90 Days,80475,2022,4,170979,594540,01-04-2022
3282S,Over 90 Days,80475,2022,4,128447,1402145,01-04-2022
3506S,Over 90 Days,80475,2022,4,11,56,01-04-2022
3506S,Over 90 Days,80475,2022,4,18,66,01-04-2022
395EU,Over 90 Days,80475,2022,5,165478,760018,01-05-2022
395EU,Over 90 Days,80475,2022,5,110691,1512836,01-05-2022
396ED,Over 90 Days,80475,2022,5,8,64,01-05-2022
396ED,Over 90 Days,80475,2022,5,17,83,01-05-2022
46000XS,Over 90 Days,80475,2022,6,221646.09,981664.09,01-06-2022
46000XS,Over 90 Days,80475,2022,6,250159,1762995,01-06-2022
50004SDZ,Over 90 Days,80475,2022,6,9,73,01-06-2022
50004SDZ,Over 90 Days,80475,2022,6,25,108,01-06-2022
50104SDZ,Over 90 Days,80475,2022,7,26,134,01-07-2022
50105SD,Over 90 Days,80475,2022,7,13,86,01-07-2022
5011U,Over 90 Days,80475,2022,7,141119.03,1904114.03,01-07-2022
5011U,Over 90 Days,80475,2022,7,206900,1188564.09,01-07-2022
560TP,Over 90 Days,80475,2022,8,24,158,01-08-2022
560TP,Over 90 Days,80475,2022,8,7,93,01-08-2022
6003DZ,Over 90 Days,80475,2022,8,186639,2090753.03,01-08-2022
6003DZ,Over 90 Days,80475,2022,8,313086,1501650.09,01-08-2022
6116DZ,Over 90 Days,80475,2022,9,313086,1814736.09,01-09-2022
6116DZ,Over 90 Days,80475,2022,9,166639,2257392.03,01-09-2022
6133DZ,Over 90 Days,80475,2022,9,6,99,01-09-2022
6133DZ,Over 90 Days,80475,2022,9,24,182,01-09-2022
8081D,Over 90 Days,80475,2022,10,0,182,01-10-2022
8081D,Over 90 Days,80475,2022,10,0,99,01-10-2022
8111D,Over 90 Days,80475,2022,10,0,2257392.03,01-10-2022
8111D,Over 90 Days,80475,2022,10,0,1814736.09,01-10-2022
8252D,Over 90 Days,80475,2022,11,7,189,01-11-2022
8252D,Over 90 Days,80475,2022,11,6,105,01-11-2022
8312D,Over 90 Days,80475,2022,11,283956,2541348.03,01-11-2022
8312D,Over 90 Days,80475,2022,11,246164,2060900.09,01-11-2022
8472D,Over 90 Days,80475,2022,12,6,111,01-12-2022
8472D,Over 90 Days,80475,2022,12,3,192,01-12-2022
8495D,Over 90 Days,80475,2022,12,111896,2172796.09,01-12-2022
8495D,Over 90 Days,80475,2022,12,172505,2713853.03,01-12-2022
0989P,Overhead Absorption %,80475,2022,1,15.69,15.69,01-01-2022
0993P,Overhead Absorption %,80475,2022,1,15.69,15.69,01-01-2022
0993P,Overhead Absorption %,80475,2022,1,0,0,01-01-2022
1430D,Overhead Absorption %,80475,2022,2,6.11,21.8,01-02-2022
1430D,Overhead Absorption %,80475,2022,2,9.35,9.35,01-02-2022
1430D,Overhead Absorption %,80475,2022,2,15.45,31.14,01-02-2022
2240D,Overhead Absorption %,80475,2022,3,-1.5,7.85,01-03-2022
2240D,Overhead Absorption %,80475,2022,3,2.28,33.42,01-03-2022
2240D,Overhead Absorption %,80475,2022,3,3.77,25.57,01-03-2022
3099G,Overhead Absorption %,80475,2022,4,7.88,15.73,01-04-2022
3099S,Overhead Absorption %,80475,2022,4,6.53,32.1,01-04-2022
3500U,Overhead Absorption %,80475,2022,4,14.42,47.84,01-04-2022
392FU,Overhead Absorption %,80475,2022,5,-3.42,12.31,01-05-2022
396DU,Overhead Absorption %,80475,2022,5,-0.42,47.42,01-05-2022
396ED,Overhead Absorption %,80475,2022,5,3.01,35.11,01-05-2022
4512G,Overhead Absorption %,80475,2022,6,-1.88,45.54,01-06-2022
4512G,Overhead Absorption %,80475,2022,6,1.79,36.9,01-06-2022
50005SD,Overhead Absorption %,80475,2022,6,-3.67,8.64,01-06-2022
50104SDZ,Overhead Absorption %,80475,2022,7,-8.7,36.84,01-07-2022
5040U,Overhead Absorption %,80475,2022,7,-0.01,36.89,01-07-2022
5040U,Overhead Absorption %,80475,2022,7,-8.69,-0.05,01-07-2022
560P,Overhead Absorption %,80475,2022,8,8.04,44.88,01-08-2022
560TP,Overhead Absorption %,80475,2022,8,6.92,6.87,01-08-2022
6016DZ,Overhead Absorption %,80475,2022,8,1.11,38,01-08-2022
6105DZ,Overhead Absorption %,80475,2022,9,-2.78,4.09,01-09-2022
6106DZ,Overhead Absorption %,80475,2022,9,0.55,38.55,01-09-2022
6132DZ,Overhead Absorption %,80475,2022,9,-2.24,42.64,01-09-2022
8080D,Overhead Absorption %,80475,2022,10,0.55,39.1,01-10-2022
8083D,Overhead Absorption %,80475,2022,10,0.93,43.57,01-10-2022
8134D,Overhead Absorption %,80475,2022,10,0.38,4.47,01-10-2022
8312D,Overhead Absorption %,80475,2022,11,1.83,40.93,01-11-2022
8332D,Overhead Absorption %,80475,2022,11,15.09,58.66,01-11-2022
8333D,Overhead Absorption %,80475,2022,11,13.26,17.73,01-11-2022
8472D,Overhead Absorption %,80475,2022,12,-0.17,40.76,01-12-2022
8473D,Overhead Absorption %,80475,2022,12,-19.47,-1.74,01-12-2022
8473D,Overhead Absorption %,80475,2022,12,-19.64,39.02,01-12-2022
0970P,Owner(s),80475,2022,1,0,0,01-01-2022
0970P,Owner(s),80475,2022,1,0,0,01-01-2022
0970P,Owner(s),80475,2022,1,0,0,01-01-2022
0970P,Owner(s),80475,2022,1,0,0,01-01-2022
0970P,Owner(s),80475,2022,1,1,1,01-01-2022
0983P,Owner(s),80475,2022,1,1,1,01-01-2022
13000BD,Owner(s),80475,2022,2,0,0,01-02-2022
13000BD,Owner(s),80475,2022,2,0,0,01-02-2022
13000BD,Owner(s),80475,2022,2,0,0,01-02-2022
13000BD,Owner(s),80475,2022,2,0,0,01-02-2022
13000BD,Owner(s),80475,2022,2,1,2,01-02-2022
1400D,Owner(s),80475,2022,2,1,2,01-02-2022
20000D,Owner(s),80475,2022,3,0,0,01-03-2022
20000D,Owner(s),80475,2022,3,0,0,01-03-2022
20000D,Owner(s),80475,2022,3,0,0,01-03-2022
20000D,Owner(s),80475,2022,3,0,0,01-03-2022
20000D,Owner(s),80475,2022,3,1,3,01-03-2022
2120D,Owner(s),80475,2022,3,1,3,01-03-2022
3282S,Owner(s),80475,2022,4,0,0,01-04-2022
3282S,Owner(s),80475,2022,4,0,0,01-04-2022
3282S,Owner(s),80475,2022,4,0,0,01-04-2022
3282S,Owner(s),80475,2022,4,0,0,01-04-2022
3282S,Owner(s),80475,2022,4,1,4,01-04-2022
3381U,Owner(s),80475,2022,4,1,4,01-04-2022
395EU,Owner(s),80475,2022,5,0,0,01-05-2022
395EU,Owner(s),80475,2022,5,0,0,01-05-2022
395EU,Owner(s),80475,2022,5,0,0,01-05-2022
395EU,Owner(s),80475,2022,5,0,0,01-05-2022
395EU,Owner(s),80475,2022,5,1,5,01-05-2022
396BD,Owner(s),80475,2022,5,1,5,01-05-2022
46000XS,Owner(s),80475,2022,6,0,0,01-06-2022
46000XS,Owner(s),80475,2022,6,0,0,01-06-2022
46000XS,Owner(s),80475,2022,6,0,0,01-06-2022
46000XS,Owner(s),80475,2022,6,0,0,01-06-2022
46000XS,Owner(s),80475,2022,6,1,6,01-06-2022
50001SDY,Owner(s),80475,2022,6,1,6,01-06-2022
5010G,Owner(s),80475,2022,7,1,7,01-07-2022
5011U,Owner(s),80475,2022,7,1,7,01-07-2022
5011U,Owner(s),80475,2022,7,0,0,01-07-2022
5011U,Owner(s),80475,2022,7,0,0,01-07-2022
5011U,Owner(s),80475,2022,7,0,0,01-07-2022
5011U,Owner(s),80475,2022,7,0,0,01-07-2022
570DP,Owner(s),80475,2022,8,1,8,01-08-2022
6003DZ,Owner(s),80475,2022,8,1,8,01-08-2022
6003DZ,Owner(s),80475,2022,8,0,0,01-08-2022
6003DZ,Owner(s),80475,2022,8,0,0,01-08-2022
6003DZ,Owner(s),80475,2022,8,0,0,01-08-2022
6003DZ,Owner(s),80475,2022,8,0,0,01-08-2022
6116DZ,Owner(s),80475,2022,9,0,0,01-09-2022
6116DZ,Owner(s),80475,2022,9,0,0,01-09-2022
6116DZ,Owner(s),80475,2022,9,0,0,01-09-2022
6116DZ,Owner(s),80475,2022,9,0,0,01-09-2022
6116DZ,Owner(s),80475,2022,9,1,9,01-09-2022
6127DZ,Owner(s),80475,2022,9,1,9,01-09-2022
8091D,Owner(s),80475,2022,10,1,10,01-10-2022
8111D,Owner(s),80475,2022,10,1,10,01-10-2022
8111D,Owner(s),80475,2022,10,0,0,01-10-2022
8111D,Owner(s),80475,2022,10,0,0,01-10-2022
8111D,Owner(s),80475,2022,10,0,0,01-10-2022
8111D,Owner(s),80475,2022,10,0,0,01-10-2022
8273D,Owner(s),80475,2022,11,1,11,01-11-2022
8312D,Owner(s),80475,2022,11,1,11,01-11-2022
8312D,Owner(s),80475,2022,11,0,0,01-11-2022
8312D,Owner(s),80475,2022,11,0,0,01-11-2022
8312D,Owner(s),80475,2022,11,0,0,01-11-2022
8312D,Owner(s),80475,2022,11,0,0,01-11-2022
8462D,Owner(s),80475,2022,12,1,12,01-12-2022
8495D,Owner(s),80475,2022,12,0,0,01-12-2022
8495D,Owner(s),80475,2022,12,0,0,01-12-2022
8495D,Owner(s),80475,2022,12,0,0,01-12-2022
8495D,Owner(s),80475,2022,12,0,0,01-12-2022
8495D,Owner(s),80475,2022,12,1,12,01-12-2022
0970P,Owners' Bonuses Payable,80475,2022,1,0,0,01-01-2022
13000BD,Owners' Bonuses Payable,80475,2022,2,0,0,01-02-2022
20000D,Owners' Bonuses Payable,80475,2022,3,0,0,01-03-2022
3282S,Owners' Bonuses Payable,80475,2022,4,0,0,01-04-2022
395EU,Owners' Bonuses Payable,80475,2022,5,0,0,01-05-2022
46000XS,Owners' Bonuses Payable,80475,2022,6,0,0,01-06-2022
5011U,Owners' Bonuses Payable,80475,2022,7,0,0,01-07-2022
6003DZ,Owners' Bonuses Payable,80475,2022,8,0,0,01-08-2022
6116DZ,Owners' Bonuses Payable,80475,2022,9,0,0,01-09-2022
8111D,Owners' Bonuses Payable,80475,2022,10,0,0,01-10-2022
8312D,Owners' Bonuses Payable,80475,2022,11,0,0,01-11-2022
8495D,Owners' Bonuses Payable,80475,2022,12,0,0,01-12-2022
0970P,P&A Inventory Adjustment,80475,2022,1,0,0,01-01-2022
0970P,P&A Inventory Adjustment,80475,2022,1,0,0,01-01-2022
13000BD,P&A Inventory Adjustment,80475,2022,2,0,0,01-02-2022
13000BD,P&A Inventory Adjustment,80475,2022,2,0,0,01-02-2022
20000D,P&A Inventory Adjustment,80475,2022,3,0,0,01-03-2022
20000D,P&A Inventory Adjustment,80475,2022,3,0,0,01-03-2022
3282U,P&A Inventory Adjustment,80475,2022,4,0,0,01-04-2022
3282U,P&A Inventory Adjustment,80475,2022,4,0,0,01-04-2022
395EU,P&A Inventory Adjustment,80475,2022,5,0,0,01-05-2022
395EU,P&A Inventory Adjustment,80475,2022,5,0,0,01-05-2022
46000XS,P&A Inventory Adjustment,80475,2022,6,0,0,01-06-2022
46000XS,P&A Inventory Adjustment,80475,2022,6,0,0,01-06-2022
5011U,P&A Inventory Adjustment,80475,2022,7,0,0,01-07-2022
5011U,P&A Inventory Adjustment,80475,2022,7,0,0,01-07-2022
6003DZ,P&A Inventory Adjustment,80475,2022,8,0,0,01-08-2022
6003DZ,P&A Inventory Adjustment,80475,2022,8,0,0,01-08-2022
6116DZ,P&A Inventory Adjustment,80475,2022,9,0,0,01-09-2022
6116DZ,P&A Inventory Adjustment,80475,2022,9,0,0,01-09-2022
8110D,P&A Inventory Adjustment,80475,2022,10,0,0,01-10-2022
8110D,P&A Inventory Adjustment,80475,2022,10,0,0,01-10-2022
8312D,P&A Inventory Adjustment,80475,2022,11,0,0,01-11-2022
8312D,P&A Inventory Adjustment,80475,2022,11,0,0,01-11-2022
8495D,P&A Inventory Adjustment,80475,2022,12,0,0,01-12-2022
8495D,P&A Inventory Adjustment,80475,2022,12,0,0,01-12-2022
0970P,P&A Repair Order Mechanical,80475,2022,1,3154,3154,01-01-2022
0970P,P&A Repair Order Mechanical,80475,2022,1,0,0,01-01-2022
13000BD,P&A Repair Order Mechanical,80475,2022,2,4471,7625,01-02-2022
13000BD,P&A Repair Order Mechanical,80475,2022,2,0,0,01-02-2022
20000D,P&A Repair Order Mechanical,80475,2022,3,4256,11881,01-03-2022
20000D,P&A Repair Order Mechanical,80475,2022,3,0,0,01-03-2022
3282U,P&A Repair Order Mechanical,80475,2022,4,10819,22700,01-04-2022
3282U,P&A Repair Order Mechanical,80475,2022,4,0,0,01-04-2022
395EU,P&A Repair Order Mechanical,80475,2022,5,7756,30456,01-05-2022
395EU,P&A Repair Order Mechanical,80475,2022,5,0,0,01-05-2022
46000XS,P&A Repair Order Mechanical,80475,2022,6,14584,45040,01-06-2022
46000XS,P&A Repair Order Mechanical,80475,2022,6,0,0,01-06-2022
5011U,P&A Repair Order Mechanical,80475,2022,7,0,0,01-07-2022
5011U,P&A Repair Order Mechanical,80475,2022,7,6415,51455,01-07-2022
6003DZ,P&A Repair Order Mechanical,80475,2022,8,0,0,01-08-2022
6003DZ,P&A Repair Order Mechanical,80475,2022,8,18891,70346,01-08-2022
6116DZ,P&A Repair Order Mechanical,80475,2022,9,13971,84317,01-09-2022
6116DZ,P&A Repair Order Mechanical,80475,2022,9,0,0,01-09-2022
8110D,P&A Repair Order Mechanical,80475,2022,10,0,0,01-10-2022
8110D,P&A Repair Order Mechanical,80475,2022,10,10730,95047,01-10-2022
8312D,P&A Repair Order Mechanical,80475,2022,11,0,0,01-11-2022
8312D,P&A Repair Order Mechanical,80475,2022,11,17118,112165,01-11-2022
8495D,P&A Repair Order Mechanical,80475,2022,12,11268,123433,01-12-2022
8495D,P&A Repair Order Mechanical,80475,2022,12,0,0,01-12-2022
0970P,Parts & Accessories,80475,2022,1,-5170,-5170,01-01-2022
0970P,Parts & Accessories,80475,2022,1,13103,13103,01-01-2022
0978P,Parts & Accessories,80475,2022,1,7933,7933,01-01-2022
13000BD,Parts & Accessories,80475,2022,2,297,-4873,01-02-2022
13000BD,Parts & Accessories,80475,2022,2,12720,25823,01-02-2022
14000CD,Parts & Accessories,80475,2022,2,13017,20950,01-02-2022
20000D,Parts & Accessories,80475,2022,3,2079,-2794,01-03-2022
20000D,Parts & Accessories,80475,2022,3,13868,39691,01-03-2022
2100CLD,Parts & Accessories,80475,2022,3,15947,36897,01-03-2022
3282U,Parts & Accessories,80475,2022,4,-36,-2830,01-04-2022
3282U,Parts & Accessories,80475,2022,4,23471,63162,01-04-2022
3341U,Parts & Accessories,80475,2022,4,23436,60333,01-04-2022
395EU,Parts & Accessories,80475,2022,5,-106,-2936,01-05-2022
395EU,Parts & Accessories,80475,2022,5,20704,83866,01-05-2022
395LU,Parts & Accessories,80475,2022,5,20598,80931,01-05-2022
46000XS,Parts & Accessories,80475,2022,6,3107,171,01-06-2022
46000XS,Parts & Accessories,80475,2022,6,23532,107398,01-06-2022
49000XG,Parts & Accessories,80475,2022,6,26639,107570,01-06-2022
